Make,Model,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,Price,Car_Age,HP_per_Cylinder,Mileage
Toyota,Land Cruiser,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,18,13,2031,80155,11,47.625,15.5
Toyota,Land Cruiser,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,18,13,2031,83825,10,47.625,15.5
Toyota,Land Cruiser,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,18,13,2031,84325,9,47.625,15.5
Maybach,Landaulet,premium unleaded (required),620.0,12.0,AUTOMATIC,rear wheel drive,4.0,Large,Convertible,16,10,67,1380000,15,51.666666666666664,13.0
Maybach,Landaulet,premium unleaded (required),620.0,12.0,AUTOMATIC,rear wheel drive,4.0,Large,Convertible,16,10,67,1382750,14,51.666666666666664,13.0
Plymouth,Laser,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29,21,535,2000,34,23.0,25.0
Plymouth,Laser,regular unleaded,135.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,26,19,535,2000,34,33.75,22.5
Plymouth,Laser,regular unleaded,195.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,26,19,535,2000,34,48.75,22.5
Plymouth,Laser,regular unleaded,195.0,4.0,MANUAL,all wheel drive,2.0,Compact,2dr Hatchback,23,18,535,2000,34,48.75,20.5
Plymouth,Laser,regular unleaded,195.0,4.0,MANUAL,all wheel drive,2.0,Compact,2dr Hatchback,23,18,535,2000,33,48.75,20.5
Plymouth,Laser,regular unleaded,195.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,26,19,535,2000,33,48.75,22.5
Plymouth,Laser,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29,21,535,2000,33,23.0,25.0
Plymouth,Laser,regular unleaded,135.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,26,19,535,2000,33,33.75,22.5
Plymouth,Laser,regular unleaded,195.0,4.0,MANUAL,all wheel drive,2.0,Compact,2dr Hatchback,23,18,535,2000,32,48.75,20.5
Plymouth,Laser,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29,21,535,2000,32,23.0,25.0
Plymouth,Laser,regular unleaded,195.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,26,19,535,2000,32,48.75,22.5
Plymouth,Laser,regular unleaded,135.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,26,19,535,2000,32,33.75,22.5
Chrysler,Le Baron,regular unleaded,141.0,6.0,MANUAL,front wheel drive,2.0,Compact,Coupe,26,17,1013,2000,33,23.5,21.5
Chrysler,Le Baron,regular unleaded,141.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,26,18,1013,2000,33,23.5,22.0
Chrysler,Le Baron,regular unleaded,100.0,4.0,UNKNOWN,front wheel drive,2.0,Compact,Coupe,26,21,1013,2000,33,25.0,23.5
Chrysler,Le Baron,regular unleaded,141.0,6.0,MANUAL,front wheel drive,2.0,Compact,Convertible,24,17,1013,2000,33,23.5,20.5
Chrysler,Le Baron,regular unleaded,100.0,4.0,UNKNOWN,front wheel drive,2.0,Compact,Convertible,24,18,1013,2000,33,25.0,21.0
Chrysler,Le Baron,regular unleaded,141.0,6.0,AUTOMATIC,front wheel drive,2.0,Compact,Coupe,26,18,1013,2000,33,23.5,22.0
Chrysler,Le Baron,regular unleaded,100.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,26,21,1013,2000,33,25.0,23.5
Chrysler,Le Baron,regular unleaded,141.0,6.0,AUTOMATIC,front wheel drive,2.0,Compact,Convertible,26,18,1013,2000,33,23.5,22.0
Chrysler,Le Baron,regular unleaded,141.0,6.0,AUTOMATIC,front wheel drive,2.0,Compact,Convertible,26,18,1013,2000,32,23.5,22.0
Chrysler,Le Baron,regular unleaded,142.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,24,18,1013,2000,32,23.666666666666668,21.0
Chrysler,Le Baron,regular unleaded,142.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,26,18,1013,2000,32,23.666666666666668,22.0
Chrysler,Le Baron,regular unleaded,141.0,6.0,AUTOMATIC,front wheel drive,2.0,Compact,Convertible,26,18,1013,2000,31,23.5,22.0
Pontiac,Le Mans,regular unleaded,74.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,34,25,210,2000,35,18.5,29.5
Pontiac,Le Mans,regular unleaded,74.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,36,27,210,2000,35,18.5,31.5
Pontiac,Le Mans,regular unleaded,74.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,36,27,210,2000,35,18.5,31.5
Pontiac,Le Mans,regular unleaded,74.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,34,24,210,2000,34,18.5,29.0
Pontiac,Le Mans,regular unleaded,74.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,37,26,210,2000,34,18.5,31.5
Pontiac,Le Mans,regular unleaded,74.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,37,26,210,2000,34,18.5,31.5
Pontiac,Le Mans,regular unleaded,74.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,37,26,210,2000,33,18.5,31.5
Pontiac,Le Mans,regular unleaded,74.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,34,24,210,2000,33,18.5,29.0
Pontiac,Le Mans,regular unleaded,74.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,37,26,210,2000,33,18.5,31.5
Nissan,Leaf,electric,239.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,4dr Hatchback,101,126,2009,35020,12,44.375,113.5
Nissan,Leaf,electric,239.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,4dr Hatchback,101,126,2009,32000,12,44.375,113.5
Nissan,Leaf,electric,239.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,4dr Hatchback,101,126,2009,28980,12,44.375,113.5
Nissan,Leaf,electric,239.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,4dr Hatchback,101,126,2009,32100,11,44.375,113.5
Nissan,Leaf,electric,239.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,4dr Hatchback,101,126,2009,35120,11,44.375,113.5
Nissan,Leaf,electric,239.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,4dr Hatchback,101,126,2009,29010,11,44.375,113.5
Nissan,Leaf,electric,239.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,4dr Hatchback,101,126,2009,32000,11,44.375,113.5
Nissan,Leaf,electric,239.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,4dr Hatchback,101,126,2009,29010,10,44.375,113.5
Nissan,Leaf,electric,239.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,4dr Hatchback,101,124,2009,34200,10,44.375,112.5
Nissan,Leaf,electric,239.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,4dr Hatchback,101,124,2009,36790,10,44.375,112.5
Subaru,Legacy,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,36,26,640,26495,11,43.75,31.0
Subaru,Legacy,regular unleaded,256.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,28,20,640,29595,11,42.666666666666664,24.0
Subaru,Legacy,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,36,26,640,26795,11,43.75,31.0
Subaru,Legacy,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,36,26,640,23495,11,43.75,31.0
Subaru,Legacy,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,36,26,640,21995,11,43.75,31.0
Subaru,Legacy,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,36,26,640,23795,11,43.75,31.0
Subaru,Legacy,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,36,26,640,21695,11,43.75,31.0
Subaru,Legacy,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,36,26,640,21745,10,43.75,31.0
Subaru,Legacy,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,36,26,640,26845,10,43.75,31.0
Subaru,Legacy,regular unleaded,256.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,29,20,640,29945,10,42.666666666666664,24.5
Subaru,Legacy,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,36,26,640,23845,10,43.75,31.0
Subaru,Legacy,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,36,26,640,22045,10,43.75,31.0
Subaru,Legacy,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,36,26,640,27145,10,43.75,31.0
Subaru,Legacy,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,36,26,640,24145,10,43.75,31.0
Subaru,Legacy,regular unleaded,256.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,28,20,640,31640,9,42.666666666666664,24.0
Subaru,Legacy,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,34,25,640,23995,9,43.75,29.5
Subaru,Legacy,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,34,25,640,21995,9,43.75,29.5
Subaru,Legacy,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,34,25,640,25995,9,43.75,29.5
Subaru,Legacy,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,34,25,640,28840,9,43.75,29.5
Acura,Legend,regular unleaded,200.0,6.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,23,15,204,2000,33,33.333333333333336,19.0
Acura,Legend,regular unleaded,200.0,6.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,23,16,204,2060,33,33.333333333333336,19.5
Acura,Legend,regular unleaded,230.0,6.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,23,15,204,2042,33,38.333333333333336,19.0
Acura,Legend,regular unleaded,200.0,6.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,23,16,204,2000,33,33.333333333333336,19.5
Acura,Legend,regular unleaded,230.0,6.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,23,15,204,2000,33,38.333333333333336,19.0
Acura,Legend,regular unleaded,230.0,6.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,24,16,204,2181,32,38.333333333333336,20.0
Acura,Legend,regular unleaded,200.0,6.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,23,16,204,2028,32,33.333333333333336,19.5
Acura,Legend,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,22,17,204,2063,32,33.333333333333336,19.5
Acura,Legend,regular unleaded,230.0,6.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,24,16,204,2066,32,38.333333333333336,20.0
Acura,Legend,regular unleaded,230.0,6.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,24,16,204,2384,32,38.333333333333336,20.0
Acura,Legend,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,22,17,204,2356,31,33.333333333333336,19.5
Acura,Legend,regular unleaded,230.0,6.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,24,16,204,2506,31,38.333333333333336,20.0
Acura,Legend,regular unleaded,230.0,6.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,24,16,204,2265,31,38.333333333333336,20.0
Acura,Legend,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,22,17,204,2144,31,33.333333333333336,19.5
Acura,Legend,regular unleaded,200.0,6.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,23,16,204,2135,31,33.333333333333336,19.5
Acura,Legend,regular unleaded,230.0,6.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,24,16,204,2066,31,38.333333333333336,20.0
Buick,LeSabre,regular unleaded,205.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27,17,155,25645,23,34.166666666666664,22.0
Buick,LeSabre,regular unleaded,205.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27,17,155,31420,23,34.166666666666664,22.0
Buick,LeSabre,regular unleaded,205.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27,18,155,26040,22,34.166666666666664,22.5
Buick,LeSabre,regular unleaded,205.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27,18,155,32085,22,34.166666666666664,22.5
Buick,LeSabre,regular unleaded,205.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27,18,155,26725,21,34.166666666666664,22.5
Buick,LeSabre,regular unleaded,205.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27,18,155,32385,21,34.166666666666664,22.5
Maserati,Levante,premium unleaded (required),424.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,19,14,238,83000,9,70.66666666666667,16.5
Maserati,Levante,premium unleaded (required),345.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,20,14,238,72000,9,57.5,17.0
Lexus,LFA,premium unleaded (required),552.0,10.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,16,11,454,375000,14,55.2,13.5
Chrysler,LHS,regular unleaded,253.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,24,16,1013,2000,27,42.166666666666664,20.0
Chrysler,LHS,regular unleaded,253.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,24,16,1013,2087,26,42.166666666666664,20.0
Chrysler,LHS,premium unleaded (required),253.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,24,16,1013,28680,25,42.166666666666664,20.0
Subaru,Loyale,regular unleaded,90.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,28,22,640,2000,34,22.5,25.0
Subaru,Loyale,regular unleaded,90.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,29,22,640,2000,34,22.5,25.5
Subaru,Loyale,regular unleaded,90.0,4.0,MANUAL,four wheel drive,4.0,Compact,Wagon,26,21,640,2000,34,22.5,23.5
Subaru,Loyale,regular unleaded,90.0,4.0,MANUAL,four wheel drive,4.0,Compact,Sedan,26,21,640,2000,34,22.5,23.5
Subaru,Loyale,regular unleaded,90.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,28,22,640,2000,33,22.5,25.0
Subaru,Loyale,regular unleaded,90.0,4.0,MANUAL,four wheel drive,4.0,Compact,Wagon,26,21,640,2000,33,22.5,23.5
Subaru,Loyale,regular unleaded,90.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,29,22,640,2000,33,22.5,25.5
Subaru,Loyale,regular unleaded,90.0,4.0,MANUAL,four wheel drive,4.0,Compact,Sedan,26,21,640,2000,33,22.5,23.5
Subaru,Loyale,regular unleaded,90.0,4.0,MANUAL,four wheel drive,4.0,Compact,Wagon,26,21,640,2000,32,22.5,23.5
Land Rover,LR2,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24,17,258,36400,13,60.0,20.5
Land Rover,LR2,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24,17,258,41500,13,60.0,20.5
Land Rover,LR2,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24,17,258,38900,13,60.0,20.5
Land Rover,LR2,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24,17,258,36600,12,60.0,20.5
Land Rover,LR2,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24,17,258,39100,12,60.0,20.5
Land Rover,LR2,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24,17,258,41700,12,60.0,20.5
Land Rover,LR2,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24,17,258,36600,11,60.0,20.5
Land Rover,LR2,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24,17,258,39100,11,60.0,20.5
Land Rover,LR2,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24,17,258,41700,11,60.0,20.5
Land Rover,LR3,premium unleaded (required),300.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,17,12,258,48525,18,37.5,14.5
Land Rover,LR3,premium unleaded (required),300.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,17,12,258,54025,18,37.5,14.5
Land Rover,LR3,premium unleaded (required),300.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,17,12,258,45975,17,37.5,14.5
Land Rover,LR4,premium unleaded (required),340.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,19,14,258,49700,12,56.666666666666664,16.5
Land Rover,LR4,premium unleaded (required),340.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,19,14,258,59900,12,56.666666666666664,16.5
Land Rover,LR4,premium unleaded (required),340.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,19,14,258,54600,12,56.666666666666664,16.5
Land Rover,LR4,premium unleaded (required),340.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,19,14,258,69279,12,56.666666666666664,16.5
Land Rover,LR4,premium unleaded (required),340.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,19,14,258,60600,11,56.666666666666664,16.5
Land Rover,LR4,premium unleaded (required),340.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,19,14,258,50400,11,56.666666666666664,16.5
Land Rover,LR4,premium unleaded (required),340.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,19,14,258,55300,11,56.666666666666664,16.5
Land Rover,LR4,premium unleaded (required),340.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,19,15,258,50400,10,56.666666666666664,17.0
Land Rover,LR4,premium unleaded (required),340.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,19,15,258,55300,10,56.666666666666664,17.0
Land Rover,LR4,premium unleaded (required),340.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,19,15,258,60600,10,56.666666666666664,17.0
Lexus,LS 400,regular unleaded,290.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,23,17,454,4207,28,36.25,20.0
Lexus,LS 400,regular unleaded,290.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,23,16,454,4556,27,36.25,19.5
Lexus,LS 400,regular unleaded,290.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,23,16,454,5035,26,36.25,19.5
Lexus,LS 430,premium unleaded (required),290.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,23,16,454,55375,22,36.25,19.5
Lexus,LS 430,premium unleaded (required),290.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,23,16,454,56225,21,36.25,19.5
Lexus,LS 430,premium unleaded (required),278.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,23,16,454,56525,20,34.75,19.5
Lexus,LS 460,premium unleaded (required),360.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,23,16,454,82305,11,45.0,19.5
Lexus,LS 460,premium unleaded (required),386.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,24,16,454,84500,11,48.25,20.0
Lexus,LS 460,premium unleaded (required),386.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,24,16,454,78820,11,48.25,20.0
Lexus,LS 460,premium unleaded (required),386.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,24,16,454,72520,11,48.25,20.0
Lexus,LS 460,premium unleaded (required),360.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,23,16,454,75465,11,45.0,19.5
Lexus,LS 460,premium unleaded (required),360.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,23,16,454,87500,11,45.0,19.5
Lexus,LS 460,premium unleaded (required),360.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,23,16,454,75465,10,45.0,19.5
Lexus,LS 460,premium unleaded (required),386.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,24,16,454,78820,10,48.25,20.0
Lexus,LS 460,premium unleaded (required),386.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,24,16,454,72520,10,48.25,20.0
Lexus,LS 460,premium unleaded (required),360.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,23,16,454,82305,10,45.0,19.5
Lexus,LS 460,premium unleaded (required),359.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,23,16,454,82305,9,44.875,19.5
Lexus,LS 460,premium unleaded (required),386.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,24,16,454,72520,9,48.25,20.0
Lexus,LS 460,premium unleaded (required),386.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,24,16,454,78820,9,48.25,20.0
Lexus,LS 460,premium unleaded (required),359.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,23,16,454,75465,9,44.875,19.5
Lexus,LS 600h L,premium unleaded (required),438.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,23,19,454,120060,12,54.75,21.0
Lexus,LS 600h L,premium unleaded (required),438.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,23,19,454,120440,11,54.75,21.0
Lexus,LS 600h L,premium unleaded (required),438.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,23,19,454,120440,10,54.75,21.0
Lincoln,LS,premium unleaded (required),232.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,24,17,61,36770,22,38.666666666666664,20.5
Lincoln,LS,premium unleaded (required),280.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,23,15,61,43370,22,35.0,19.0
Lincoln,LS,premium unleaded (required),232.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,24,17,61,36140,22,38.666666666666664,20.5
Lincoln,LS,premium unleaded (required),280.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,23,15,61,39970,22,35.0,19.0
Lincoln,LS,premium unleaded (required),232.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,24,17,61,32370,22,38.666666666666664,20.5
Lincoln,LS,premium unleaded (required),280.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,22,16,61,43590,21,35.0,19.0
Lincoln,LS,premium unleaded (required),232.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,24,17,61,32640,21,38.666666666666664,20.5
Lincoln,LS,premium unleaded (required),232.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,24,17,61,36360,21,38.666666666666664,20.5
Lincoln,LS,premium unleaded (required),232.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,24,17,61,36990,21,38.666666666666664,20.5
Lincoln,LS,premium unleaded (required),280.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,22,16,61,40190,21,35.0,19.0
Lincoln,LS,regular unleaded,280.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,23,16,61,39285,20,35.0,19.5
Oldsmobile,LSS,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,24,16,26,2136,29,40.0,20.0
Oldsmobile,LSS,regular unleaded,205.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,26,17,26,2080,29,34.166666666666664,21.5
Oldsmobile,LSS,regular unleaded,195.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27,17,26,2283,28,32.5,22.0
Oldsmobile,LSS,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,25,16,26,2444,28,40.0,20.5
Oldsmobile,LSS,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,25,16,26,2681,27,40.0,20.5
Oldsmobile,LSS,regular unleaded,205.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27,17,26,2356,27,34.166666666666664,22.0
Ford,LTD Crown Victoria,regular unleaded,150.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,22,15,5657,2000,36,18.75,18.5
Ford,LTD Crown Victoria,regular unleaded,150.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Wagon,22,15,5657,2000,36,18.75,18.5
Ford,LTD Crown Victoria,regular unleaded,150.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Wagon,22,15,5657,2000,35,18.75,18.5
Ford,LTD Crown Victoria,regular unleaded,150.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,22,15,5657,2000,35,18.75,18.5
Buick,Lucerne,premium unleaded (recommended),292.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,22,15,155,40205,17,36.5,18.5
Buick,Lucerne,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,26,17,155,32520,17,37.833333333333336,21.5
Buick,Lucerne,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,26,17,155,29265,17,37.833333333333336,21.5
Buick,Lucerne,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,26,17,155,35770,17,37.833333333333336,21.5
Buick,Lucerne,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,26,17,155,33120,17,37.833333333333336,21.5
Buick,Lucerne,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,26,17,155,35270,17,37.833333333333336,21.5
Buick,Lucerne,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,26,17,155,30770,17,37.833333333333336,21.5
Buick,Lucerne,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,26,17,155,34670,17,37.833333333333336,21.5
Buick,Lucerne,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,26,17,155,35730,16,37.833333333333336,21.5
Buick,Lucerne,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,26,17,155,30930,16,37.833333333333336,21.5
Buick,Lucerne,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,26,17,155,34830,16,37.833333333333336,21.5
Buick,Lucerne,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,26,17,155,33230,16,37.833333333333336,21.5
